system:index,0_NBR_delta_lag4,0_NBR_lag4,0_NDMI_delta_lag4,0_NDMI_lag4,0_NDVI_delta_lag4,0_NDVI_lag4,0_SR_B4_delta_lag4,0_SR_B4_lag4,0_SR_B5_delta_lag4,0_SR_B5_lag4,0_SR_B6_delta_lag4,0_SR_B6_lag4,0_SR_B7_delta_lag4,0_SR_B7_lag4,1_NBR_delta_lag3,1_NBR_lag3,1_NDMI_delta_lag3,1_NDMI_lag3,1_NDVI_delta_lag3,1_NDVI_lag3,1_SR_B4_delta_lag3,1_SR_B4_lag3,1_SR_B5_delta_lag3,1_SR_B5_lag3,1_SR_B6_delta_lag3,1_SR_B6_lag3,1_SR_B7_delta_lag3,1_SR_B7_lag3,2_NBR_delta_lag2,2_NBR_lag2,2_NDMI_delta_lag2,2_NDMI_lag2,2_NDVI_delta_lag2,2_NDVI_lag2,2_SR_B4_delta_lag2,2_SR_B4_lag2,2_SR_B5_delta_lag2,2_SR_B5_lag2,2_SR_B6_delta_lag2,2_SR_B6_lag2,2_SR_B7_delta_lag2,2_SR_B7_lag2,3_NBR_lag1,3_NDMI_lag1,3_NDVI_lag1,3_SR_B4_lag1,3_SR_B5_lag1,3_SR_B6_lag1,3_SR_B7_lag1,class,latitude,longitude,.geo
2_1407_0,-0.013141543,0.33183149,-0.010961583,0.19821645,-0.010500458,0.3765377,-316.0,8033.0,-1156.5,17736.0,-488.0,11868.0,-303.0,8898.0,-0.012777297,0.33219573,-0.011415,0.19776304,-0.013147493,0.37389067,-77.0,8272.0,-741.0,18151.5,-198.5,12157.5,-102.0,9099.0,-0.032252315,0.31272072,-0.020856397,0.18832165,-0.025091024,0.36194715,184.0,8533.0,-678.5,18214.0,85.0,12441.0,335.0,9536.0,0.34497303,0.20917805,0.38703817,8349.0,18892.5,12356.0,9201.0,0,-2.262272295762397,-74.00577330432593,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1408_0,0.030975316,0.29776958,0.023284072,0.14448273,0.020199578,0.35925555,-115.0,8297.0,558.5,17601.0,-201.0,13157.0,-340.0,9524.0,0.030885579,0.29767984,0.03584011,0.15703878,0.031628378,0.37068433,-246.0,8166.0,743.5,17786.0,-400.0,12958.0,-238.0,9626.0,-0.0040737963,0.26272047,-0.006337105,0.11486156,-0.0020069745,0.33704898,63.0,8475.0,50.0,17092.5,212.5,13570.5,116.0,9980.0,0.26679426,0.12119866,0.33905596,8412.0,17042.5,13358.0,9864.0,0,-14.980799751383408,-61.54299621009375,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1409_0,5.844716E-4,0.36226982,0.0060288976,0.22050934,-0.0013871308,0.42464715,-368.5,7969.5,-982.5,19733.5,-796.0,12603.0,-473.0,9238.0,0.0010967386,0.3627821,0.007188385,0.22166882,-7.83205E-4,0.42525107,-326.0,8012.0,-848.0,19868.0,-741.0,12658.0,-421.0,9290.0,-0.0055972985,0.35608804,9.0226065E-4,0.2153827,-0.0094070295,0.41662726,-321.0,8017.0,-1248.0,19468.0,-831.0,12568.0,-467.0,9244.0,0.36168534,0.21448043,0.42603427,8338.0,20716.0,13399.0,9711.0,0,-4.856427173242752,-52.54187706321614,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1410_0,-0.025864989,0.32541162,-0.017041905,0.19282602,-0.026581904,0.37159818,-50.0,8151.0,-1262.0,17791.0,-404.0,12039.0,-92.0,9055.0,-0.018674577,0.33260202,-0.004111096,0.20575683,-0.020803766,0.37737632,36.0,8237.0,-831.0,18222.0,-440.0,12003.0,-21.0,9126.0,-0.011835092,0.3394415,-0.0125956675,0.19727226,-0.019432057,0.37874803,66.0,8267.0,-706.0,18347.0,-142.0,12301.0,-99.0,9048.0,0.3512766,0.20986792,0.3981801,8201.0,19053.0,12443.0,9147.0,0,-6.9105149019104495,-60.39818321201183,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1411_0,0.004854907,0.34416485,0.0020872338,0.21589258,0.013235836,0.38653156,-60.0,8053.0,423.0,18201.0,222.5,11737.5,110.5,8880.5,-0.014145279,0.32516465,-0.015467396,0.19833796,6.918733E-4,0.37398762,-229.0,7884.0,-474.0,17304.0,61.0,11576.0,42.0,8812.0,-0.020932619,0.31837732,-0.022168448,0.1916369,-0.013669751,0.359626,-100.0,8013.0,-765.0,17013.0,26.0,11541.0,26.0,8796.0,0.33930993,0.21380535,0.37329575,8113.0,17778.0,11515.0,8770.0,0,-8.295986564607988,-59.73846046735445,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1412_0,-0.007601516,0.33129984,-0.009147446,0.20660827,-0.003875311,0.38014325,37.0,8135.0,-82.0,18113.0,173.0,11910.0,114.0,9098.0,-0.013436926,0.32546443,-0.014025976,0.20172973,-0.0123243965,0.37169418,80.5,8178.5,-340.0,17855.0,123.5,11860.5,102.5,9086.5,-0.0018799572,0.3370214,-0.0032664398,0.21248928,-0.0029140073,0.38110456,133.0,8231.0,173.0,18368.0,193.0,11930.0,124.0,9108.0,0.33890137,0.21575572,0.38401857,8098.0,18195.0,11737.0,8984.0,0,-10.376754257214035,-71.03432600751538,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1413_0,0.012144787,0.37574005,0.0041480265,0.23266573,0.016272413,0.429925,22.5,8152.5,848.0,20449.0,420.5,12729.5,131.0,9279.0,-0.011203032,0.35239223,-0.017643237,0.21087447,0.0030229306,0.4166755,104.5,8234.5,397.5,19998.5,724.0,13033.0,428.5,9576.5,-0.014643784,0.34895146,-0.023313647,0.20520405,-0.010705098,0.4029475,-68.0,8062.0,-657.0,18944.0,184.0,12493.0,-5.0,9143.0,0.36359525,0.22851771,0.4136526,8130.0,19601.0,12309.0,9148.0,0,-3.986768146686643,-56.59615360350436,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1414_0,-0.004581871,0.33562893,-0.0035897277,0.21575326,-0.0053466163,0.3817327,756.0,8678.0,1466.0,19394.0,1032.5,12510.5,821.0,9647.0,0.0033890877,0.3435999,-2.7382726E-4,0.21906917,0.0073420973,0.3944214,35.0,7957.0,394.0,18322.0,259.0,11737.0,125.0,8951.0,-0.011825049,0.32838577,-0.014875168,0.20446782,-0.0052853464,0.38179395,-34.0,7888.0,-297.0,17631.0,167.0,11645.0,88.0,8914.0,0.3402108,0.21934299,0.3870793,7922.0,17928.0,11478.0,8826.0,0,-12.704109495310892,-71.28441698261425,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1415_0,-0.027600368,0.32438073,-0.03802285,0.17992747,-0.03024576,0.3842909,409.0,8466.0,-432.5,19034.0,729.5,13229.0,379.5,9710.0,-0.029709779,0.32227132,-0.029110638,0.18883969,-0.03722014,0.37731653,-77.0,7980.0,-1815.5,17651.0,-456.0,12043.5,-283.5,9047.0,-0.056044128,0.29593697,-0.0291394,0.18881093,-0.07749622,0.33704045,-307.5,7749.5,-3837.5,15629.0,-1835.0,10664.5,-839.5,8491.0,0.3519811,0.21795033,0.41453665,8057.0,19466.5,12499.5,9330.5,0,3.950386377679802,-63.973837368921174,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1416_0,0.009607462,0.35015267,0.008944082,0.20449522,0.0076716603,0.3969744,153.0,8351.0,696.0,19346.0,228.0,12777.0,137.0,9311.5,0.0027351517,0.34328035,0.0076253084,0.20317645,0.0021704163,0.39147314,-48.0,8150.0,-14.0,18636.0,-207.0,12342.0,-63.5,9111.0,0.0011520562,0.34169725,0.0041046813,0.19965582,-5.839602E-4,0.38871878,87.0,8285.0,172.0,18822.0,8.0,12557.0,60.5,9235.0,0.3405452,0.19555114,0.38930273,8198.0,18650.0,12549.0,9174.5,0,-13.023460578815381,-69.19421697952495,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1417_0,-0.005870559,0.35541058,-4.7389857E-4,0.2206204,0.001502312,0.4091973,-34.0,8013.5,-12.0,19114.0,4.5,12204.5,116.0,9090.0,0.016141439,0.37742257,0.015091111,0.23618542,0.030777643,0.43847263,26.0,8073.5,1556.0,20682.0,579.0,12779.0,374.0,9348.0,0.010297809,0.37157896,0.010700041,0.23179434,0.01755464,0.42524964,97.0,8144.5,1070.5,20196.5,395.5,12595.5,279.5,9253.5,0.36128113,0.2210943,0.407695,8047.5,19126.0,12200.0,8974.0,0,-1.9908912484298897,-66.09583773306831,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1418_0,0.04157179,0.4087813,0.03075254,0.2605946,0.047169372,0.4597568,-122.0,8152.0,2130.0,22027.0,460.0,12920.0,35.0,9244.0,0.008011558,0.37522107,0.004372401,0.23421447,4.833599E-4,0.41307077,608.0,8882.0,1487.0,21384.0,808.0,13268.0,506.0,9715.0,0.02077547,0.387985,0.014900364,0.24474244,0.020277841,0.43286526,66.0,8340.0,1174.0,21071.0,325.0,12785.0,82.0,9291.0,0.36720952,0.22984208,0.4125874,8274.0,19897.0,12460.0,9209.0,0,-2.8918116468733577,-59.396741333275386,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1419_0,0.010211616,0.35680315,-0.005147158,0.21445177,0.012640465,0.39827457,106.5,8317.5,809.0,19328.0,652.0,12502.0,176.5,9162.5,0.0025732634,0.34916478,-0.014500286,0.20509864,0.006497378,0.3921315,-223.0,7988.0,-225.0,18294.0,217.0,12067.0,-161.0,8825.0,0.0121270735,0.3587186,2.592229E-4,0.21985815,0.012739865,0.398374,-182.0,8029.0,143.0,18662.0,85.0,11935.0,-178.0,8808.0,0.34659153,0.21959893,0.38563412,8211.0,18519.0,11850.0,8986.0,0,-0.3297266250360704,-70.37702871412512,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1420_0,-0.014483237,0.33250988,-0.0066666077,0.19503324,-0.01689275,0.3758066,-187.0,8198.0,-1159.5,18069.5,-602.5,12171.5,-270.5,9051.5,-0.007733841,0.33925927,-0.0013630312,0.20033681,-0.0073881987,0.38531116,-162.0,8223.0,-697.0,18532.0,-428.0,12346.0,-179.0,9143.0,-0.012291507,0.3347016,-6.111231E-4,0.20108871,-0.008945435,0.38375393,-131.0,8254.0,-695.0,18534.0,-446.0,12328.0,-83.5,9238.5,0.3469931,0.20169984,0.39269936,8385.0,19229.0,12774.0,9322.0,0,-6.413836381320766,-72.81972763470293,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1421_0,-0.015513337,0.3198067,-0.00821755,0.19396253,-0.01252068,0.35825372,-47.0,8129.0,-606.5,17205.0,-205.5,11615.0,1.0,8867.0,-0.004375278,0.33094475,0.0035736486,0.20575373,-0.003792694,0.36698171,-5.0,8171.0,-166.5,17645.0,-197.5,11623.0,4.0,8870.0,-0.02118553,0.3141345,-0.013751836,0.18842824,-0.020486502,0.3502879,-52.0,8124.0,-927.5,16884.0,-290.5,11530.0,-54.0,8812.0,0.33532003,0.20218007,0.37077442,8176.0,17811.5,11820.5,8866.0,0,-6.677402085681433,-62.143160651414,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1422_0,-0.025706792,0.36217147,-0.015881097,0.23087412,-0.024512146,0.40466443,-185.5,8034.5,-1623.5,18957.0,-588.5,11845.5,-200.5,8876.5,-0.017369874,0.3705084,-0.013054745,0.23370047,-0.014448598,0.414728,-157.0,8063.0,-1090.5,19490.0,-328.0,12106.0,-125.0,8952.0,-0.020069998,0.36780828,-0.011678649,0.23507656,-0.019628476,0.4095481,-1.5,8218.5,-961.0,19619.5,-283.0,12151.0,-9.0,9068.0,0.38787827,0.24675521,0.42917657,8220.0,20580.5,12434.0,9077.0,0,-1.3416787925967115,-70.52740669268672,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1423_0,0.030452475,0.35642636,0.009395826,0.21393742,0.023820966,0.39856392,25.0,8083.0,1079.0,18796.0,471.0,12171.0,-88.0,8918.0,0.024890972,0.35086486,0.0077208797,0.21226247,0.022987697,0.39773068,10.0,8068.0,1007.0,18724.0,467.0,12167.0,-8.5,8997.5,0.0072976677,0.33327153,-0.0076432438,0.19689834,0.007170924,0.3819139,-15.0,8043.0,265.5,17982.5,366.0,12066.0,-13.5,8992.5,0.32597387,0.2045416,0.37474295,8058.0,17717.0,11700.0,9006.0,0,2.808537820035478,-69.96551048246997,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1424_0,0.027948137,0.34117302,0.015314165,0.19550665,0.026070254,0.38626984,-231.0,8104.0,585.0,18305.0,9.0,12318.0,-275.0,8992.0,0.020132586,0.33335748,0.008867547,0.18906003,0.022186488,0.38238606,-109.0,8226.0,692.0,18412.0,248.0,12557.0,-61.5,9205.5,0.029227788,0.34245268,0.024321523,0.204514,0.02603177,0.38623136,-242.0,8093.0,558.5,18278.5,-237.5,12071.5,-314.0,8953.0,0.31322488,0.18019249,0.36019957,8335.0,17720.0,12309.0,9267.0,0,-4.383733670739059,-65.29382184740639,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1425_0,0.032071695,0.3697641,0.032336902,0.22551961,0.027164841,0.42611623,-182.5,8014.0,837.5,19915.0,-314.5,12585.5,-282.5,9163.0,0.016127266,0.35381967,0.019493958,0.21267666,0.015663449,0.41461483,-65.5,8131.0,571.5,19649.0,-143.0,12757.0,-67.0,9378.5,0.036681682,0.37437406,0.03805517,0.23123787,0.034368426,0.4333198,-166.5,8030.0,1233.0,20310.5,-218.5,12681.5,-200.0,9245.5,0.33769238,0.1931827,0.39895138,8196.5,19077.5,12900.0,9445.5,0,-10.161428083610586,-73.24687655230176,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1426_0,-0.023825774,0.33691004,-0.02605799,0.20293292,-0.014731784,0.38960963,-132.0,7963.0,-956.5,18128.5,39.0,12012.0,25.5,8991.5,-0.015868615,0.3448672,-0.012639773,0.21635115,-0.014897557,0.38944387,-119.0,7976.0,-934.0,18151.0,-279.0,11694.0,-124.0,8842.0,0.0021446934,0.3628805,0.006209284,0.23520021,0.008101978,0.4124434,-49.0,8046.0,257.0,19342.0,3.0,11976.0,76.0,9042.0,0.3607358,0.22899093,0.40434143,8095.0,19085.0,11973.0,8966.0,0,-8.496490536023465,-57.98917111458851,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1427_0,0.011462719,0.33424136,0.014489273,0.19556768,0.017830523,0.39113536,82.0,8146.0,941.0,18612.0,270.5,12523.0,240.0,9287.0,0.019124951,0.3419036,0.017533427,0.19861184,0.024144446,0.39744928,15.0,8079.0,1066.0,18737.0,275.0,12527.5,142.0,9189.0,-0.0012297982,0.32154885,-0.002980319,0.1780981,0.0016903223,0.37499517,7.0,8071.0,85.0,17756.0,135.0,12387.5,68.5,9115.5,0.32277864,0.18107842,0.37330484,8064.0,17671.0,12252.5,9047.0,0,4.841335476469544,-62.50401390104481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1428_0,0.013766129,0.34626642,0.0071101356,0.21592553,0.0042992095,0.3881424,-11.5,8060.0,158.0,18286.0,-73.5,11791.5,-201.5,8879.5,4.2948424E-4,0.33292976,-0.005224262,0.20359112,0.0026245117,0.38646773,-33.0,8038.5,37.5,18165.5,155.0,12020.0,10.0,9091.0,0.0069039366,0.33940423,0.0064461404,0.21526153,0.0038562326,0.38769943,122.0,8193.5,441.5,18569.5,126.0,11991.0,77.5,9158.5,0.33250028,0.2088154,0.3838432,8071.5,18128.0,11865.0,9081.0,0,3.3971139941905886,-55.60117959481358,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1429_0,-0.004427258,0.35010737,-0.0013515567,0.20990741,-0.0038757299,0.39745075,-81.0,7930.0,-360.0,18391.5,-200.5,12010.0,-82.5,8853.0,-0.0025636628,0.35197097,0.0054790215,0.21673799,-0.007565559,0.39376092,-33.5,7977.5,-411.0,18340.5,-404.0,11806.5,-144.5,8791.0,0.013984603,0.36851922,0.0018086104,0.21306758,0.017473875,0.41880035,104.0,8115.0,1058.5,19810.0,640.5,12851.0,205.5,9141.0,0.35453463,0.21125896,0.40132648,8011.0,18751.5,12210.5,8935.5,0,3.3857952216106826,-69.27560434426617,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1430_0,-0.029102433,0.2419555,-0.010874076,0.15500505,-0.037326038,0.28222024,-45.5,7843.0,-1287.0,14010.5,-694.5,10250.0,-221.5,8551.5,0.0036143947,0.27467233,-0.001289108,0.16459002,0.012904958,0.33245122,-68.5,7820.0,311.5,15609.0,252.5,11197.0,109.0,8882.0,0.01169052,0.28274846,0.008390846,0.17426997,0.010757782,0.33030406,-3.5,7885.0,365.5,15663.0,69.5,11014.0,-15.0,8758.0,0.27105793,0.16587913,0.31954628,7888.5,15297.5,10944.5,8773.0,0,-10.619568878511542,-74.18902962228631,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1431_0,-0.019731859,0.3497907,-0.0099851405,0.20969604,-0.02454684,0.40367585,50.0,8014.0,-1029.0,18864.0,-403.0,12324.0,-71.0,9087.0,-0.040503368,0.3290192,-0.02684559,0.19283558,-0.046971533,0.3812512,270.0,8234.0,-1512.0,18381.0,-289.0,12438.0,122.0,9280.0,-0.03272189,0.33680066,-0.026044728,0.19363645,-0.027994491,0.40022823,183.0,8147.0,-873.0,19020.0,122.0,12849.0,278.0,9436.0,0.36952257,0.21968117,0.42822272,7964.0,19893.0,12727.0,9158.0,0,3.6178300594987554,-52.842633020339356,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1432_0,-0.012086211,0.35886234,-0.003077794,0.22408977,-0.0046628457,0.41926593,-41.0,8113.0,-327.5,19827.5,-125.0,12568.0,107.0,9355.0,-0.0012050661,0.36974347,0.0049196677,0.23208722,-5.139452E-4,0.42341483,16.5,8170.5,15.5,20170.5,-121.5,12571.5,33.0,9281.0,-0.033050634,0.3378979,-0.015020161,0.2121474,-0.025459852,0.39846894,293.0,8447.0,-517.0,19638.0,71.0,12764.0,470.5,9718.5,0.37094855,0.22716756,0.4239288,8154.0,20155.0,12693.0,9248.0,0,-14.28334776479301,-63.45829422736498,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1433_0,0.042930935,0.33512065,0.029466975,0.20744836,0.053991385,0.39292908,236.0,8139.0,2668.0,18675.0,1088.0,12258.0,532.0,9300.0,0.061881065,0.35407078,0.043638837,0.22162022,0.061828658,0.40076634,151.0,8054.0,2820.0,18827.0,826.0,11996.0,213.0,8981.0,0.0594392,0.3516289,0.03307913,0.21106051,0.06530844,0.40424612,361.0,8264.0,3472.0,19479.0,1519.5,12689.5,576.0,9344.0,0.29218972,0.17798138,0.33893767,7903.0,16007.0,11170.0,8768.0,0,5.037797029106483,-56.70044800799064,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1434_0,0.029309452,0.34161276,0.0086608855,0.19336575,0.033486128,0.40483952,91.0,8215.0,1669.0,19391.0,911.0,13107.0,229.0,9516.0,-0.012486256,0.29981706,-0.016382819,0.16832204,-0.012285359,0.35906804,252.5,8376.5,40.0,17762.0,448.0,12644.0,281.0,9568.0,-0.0023039926,0.30999932,-0.006615059,0.1780898,0.016713355,0.38806677,291.0,8415.0,1366.0,19088.0,1121.0,13317.0,767.0,10054.0,0.3123033,0.18470486,0.3713534,8124.0,17722.0,12196.0,9287.0,0,-2.9004354736009055,-66.04436426728826,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1435_0,0.008554547,0.36414528,-0.002391744,0.21694411,0.024136454,0.44193584,-77.0,7922.0,989.5,20469.0,699.5,13171.0,281.0,9541.0,0.033020973,0.3886117,0.0044592116,0.22379507,0.03477479,0.45257416,130.0,8129.0,2090.5,21570.0,1209.5,13681.0,237.0,9497.0,-7.2576257E-4,0.35486498,-0.011715658,0.2076202,0.0092508355,0.4270502,18.0,8017.0,488.5,19968.0,630.5,13102.0,248.0,9508.0,0.35559073,0.21933585,0.41779938,7999.0,19479.5,12471.5,9260.0,0,3.000417964723408,-56.93948970509484,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1436_0,0.023382178,0.3603077,0.0156512,0.21406014,0.025106668,0.42421475,-109.0,8043.0,913.5,19894.5,183.0,12879.0,-58.5,9355.5,0.038047783,0.3749733,0.03200059,0.23040953,0.038046245,0.43715435,40.5,8192.5,1937.5,20918.5,388.0,13084.0,95.0,9509.0,0.015931996,0.3528575,0.00999136,0.2084003,0.013012248,0.41212034,64.5,8216.5,755.5,19736.5,233.0,12929.0,27.0,9441.0,0.3369255,0.19840895,0.3991081,8152.0,18981.0,12696.0,9414.0,0,-8.947624471708288,-60.314370396003476,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1437_0,0.004359423,0.31902552,0.002578563,0.1901605,0.001004462,0.3542163,15.0,8133.0,70.5,17055.0,-14.0,11605.0,-49.0,8805.0,0.001215493,0.31588158,-9.6330827E-4,0.18661863,0.002119908,0.35533175,107.0,8225.0,307.5,17292.0,234.0,11853.0,136.0,8990.0,0.020846331,0.33551243,0.016054118,0.20363605,0.021535818,0.37474766,12.0,8130.0,891.0,17875.5,208.0,11827.0,40.0,8894.0,0.3146661,0.18758194,0.35321182,8118.0,16984.5,11619.0,8854.0,0,-0.5420883582019252,-72.49795109993131,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1438_0,-0.047808282,0.34666872,-0.024839707,0.21792865,-0.042299073,0.41915095,717.0,8914.0,-465.0,21779.0,431.5,13985.0,907.0,10566.0,-0.040408097,0.3540689,-0.020914095,0.22185425,-0.035425063,0.42602494,-66.5,8130.5,-2044.0,20200.0,-689.0,12864.5,-23.0,9636.0,-0.0033990815,0.39107794,-0.0052366033,0.23753175,-0.009375486,0.45207453,169.0,8366.0,-73.0,22171.0,106.5,13660.0,46.0,9705.0,0.394477,0.24276835,0.46145,8197.0,22244.0,13553.5,9659.0,0,2.806920852524063,-53.17168590891234,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1439_0,0.0142805185,0.3185584,0.007009908,0.187747,0.017759312,0.37225163,-106.5,8008.5,478.5,17506.5,157.0,11972.0,-35.5,9047.5,0.0054458156,0.3097237,-9.0966775E-4,0.17982742,0.0049309707,0.35942328,-29.0,8086.0,132.0,17160.0,114.0,11929.0,-39.0,9044.0,0.05562019,0.3598981,0.049904037,0.23064113,0.044110112,0.39860243,147.0,8262.0,2186.0,19214.0,197.0,12012.0,-39.0,9044.0,0.3042779,0.1807371,0.3544923,8115.0,17028.0,11815.0,9083.0,0,-11.945482237871955,-59.07712075518566,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1440_0,0.0015831904,0.3720067,2.1826176E-4,0.22241072,0.0065051722,0.43469897,155.5,8375.5,725.5,21256.5,455.5,13521.5,297.5,9729.5,-0.009216057,0.36120746,0.011074444,0.2332669,-0.006735697,0.4214581,-34.5,8185.5,-419.5,20111.5,-562.5,12503.5,6.0,9438.0,0.019498436,0.38992196,0.012240926,0.23443338,0.020975767,0.44916958,5.0,8225.0,1108.0,21639.0,354.0,13420.0,66.0,9498.0,0.37042353,0.22219245,0.4281938,8220.0,20531.0,13066.0,9432.0,0,-2.7443981087493445,-56.44927905455082,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1441_0,0.012895356,0.39021713,0.023279838,0.24874552,0.0015230379,0.4478961,45.0,7971.0,197.0,20904.0,-511.5,12576.0,-192.5,9169.0,0.0078012943,0.38512307,0.015603591,0.24106927,-0.0044408613,0.4419322,34.0,7960.0,-140.0,20567.0,-510.5,12577.0,-231.5,9130.0,-0.008093669,0.36922812,-0.0019369967,0.22352868,-0.019950097,0.42642298,45.0,7971.0,-884.0,19823.0,-507.5,12580.0,-229.5,9132.0,0.37732178,0.22546569,0.44637308,7926.0,20707.0,13087.5,9361.5,0,2.4770594801953747,-56.48404385604625,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1442_0,0.017383125,0.35990614,0.009376056,0.21342683,0.02029043,0.3991074,-36.0,8213.0,813.0,19123.0,292.0,12396.0,34.0,9001.0,0.01187643,0.35439944,0.01602003,0.2200708,0.0120782545,0.39089522,-60.5,8188.5,388.5,18698.5,-151.0,11953.0,-54.0,8913.0,0.0056022787,0.34812528,0.008498023,0.21254879,0.0066395397,0.3854565,-15.5,8233.5,252.0,18562.0,-49.5,12054.5,8.5,8975.5,0.342523,0.20405076,0.37881696,8249.0,18310.0,12104.0,8967.0,0,-5.829033131358957,-62.79372058017336,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1443_0,-0.045271855,0.35355997,-0.039507736,0.20062622,-0.040147986,0.40244684,49.0,8169.0,-1842.5,19172.5,-111.5,12765.0,125.0,9156.5,-0.0039083944,0.39492342,0.008997572,0.24913153,-0.0022481203,0.4403467,-16.5,8103.5,-159.5,20855.5,-340.0,12536.5,15.0,9046.5,-0.06528296,0.33354884,-0.018361488,0.22177246,-0.060442254,0.38215256,178.0,8298.0,-2452.0,18563.0,-1052.5,11824.0,245.5,9277.0,0.3988318,0.24013396,0.44259483,8120.0,21015.0,12876.5,9031.5,0,-0.533195036889142,-71.60430705528921,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1444_0,-0.013524423,0.31060925,-0.005530585,0.1987375,-0.027767884,0.36069423,-10.5,8030.0,-1164.5,17091.0,-638.5,11424.0,-328.0,8990.0,-0.006563295,0.3175704,0.012770164,0.21703826,-0.023569675,0.36489245,49.5,8090.0,-869.5,17386.0,-877.5,11185.0,-313.0,9005.0,-0.0023920182,0.32174167,-0.0042680916,0.2,-0.003706026,0.3847561,31.5,8072.0,-87.5,18168.0,49.5,12112.0,5.0,9323.0,0.32413366,0.2042681,0.38846213,8040.5,18255.5,12062.5,9318.0,0,-11.736354439728931,-74.5903070597025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1445_0,-0.017934173,0.3341276,-0.012847815,0.20534562,-0.014321297,0.38811862,-110.0,8021.0,-886.5,18196.5,-250.5,11996.5,-63.0,9082.0,-4.4702322E-4,0.35161477,0.0012815744,0.219475,-4.030632E-4,0.40203685,-116.5,8014.5,-291.5,18791.5,-219.5,12027.5,-130.5,9014.5,-0.0046594823,0.3474023,-0.0022113807,0.21598205,-0.007355284,0.39508465,-144.0,7987.0,-663.0,18420.0,-370.5,11876.5,-223.5,8921.5,0.35206178,0.21819343,0.40243992,8131.0,19083.0,12247.0,9145.0,0,-11.486263464630056,-53.25927164911399,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1446_0,-0.051848173,0.31126216,-0.03832376,0.17519595,-0.05542695,0.37409753,89.5,8127.5,-2299.0,17843.0,-531.0,12523.0,-39.0,9372.0,-0.02245331,0.34065703,-0.016057122,0.19746257,-0.019975454,0.40954903,-12.0,8026.0,-982.0,19160.0,-213.0,12841.0,12.0,9423.0,-0.019969262,0.34314108,-0.0022917658,0.21122794,-0.026502889,0.4030216,13.0,8051.0,-1220.5,18921.5,-732.0,12322.0,-157.5,9253.5,0.36311033,0.2135197,0.42952448,8038.0,20142.0,13054.0,9411.0,0,3.244310564361858,-54.56281695789983,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1447_0,0.008641303,0.18032262,0.016761849,0.021509256,0.018307548,0.29790536,-1007.0,9955.0,-1068.0,18403.0,-1659.0,17628.0,-985.0,12780.0,-0.03554569,0.13613562,-0.03796462,-0.03321721,0.014589387,0.2941872,-216.0,10746.0,233.0,19704.0,1771.0,21058.0,1217.0,14982.0,-0.010041896,0.1616394,-0.012712686,-0.00796528,0.018026212,0.29762402,-445.5,10516.5,-42.0,19429.0,454.0,19741.0,257.0,14022.0,0.17168131,0.004747407,0.27959782,10962.0,19471.0,19287.0,13765.0,0,-14.984842170161945,-57.63990613212284,"{""type"":""MultiPoint"",""coordinates"":[]}"
